beginTask.keys,beginTask.rt,study_intro.thisRepN,study_intro.thisTrialN,study_intro.thisN,study_intro.thisIndex,study_intro.ran,intro,overall_instr,category_instr,inverseImg,originalImg,invLocX,oriLocX,invLocY,oriLocY,participant_id,condition,date,expName,psychopyVersion,OS,frameRate,begin_rc.keys,begin_rc.rt,cat_loop.thisRepN,cat_loop.thisTrialN,cat_loop.thisN,cat_loop.thisIndex,cat_loop.ran,image_choice.keys,image_choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,age_resp.keys,age_resp.rt,sex_resp.keys,sex_resp.rt,race_resp.keys,race_resp.rt
space,9.384,0,0,0,0,1,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00002_inv.jpg,stimuli/rcic_base_1_00002_ori.jpg,300,-300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00002_inv.jpg,stimuli/rcic_base_1_00002_ori.jpg,300,-300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,space,0.626,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00084_inv.jpg,stimuli/rcic_base_1_00084_ori.jpg,300,-300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,right,16.378,0,0,0,83,1,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00186_inv.jpg,stimuli/rcic_base_1_00186_ori.jpg,300,-300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,right,0.16,0,1,1,185,1,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00237_inv.jpg,stimuli/rcic_base_1_00237_ori.jpg,-300,300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,left,0.727,0,2,2,236,1,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00251_inv.jpg,stimuli/rcic_base_1_00251_ori.jpg,-300,300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,left,0.478,0,3,3,250,1,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00131_inv.jpg,stimuli/rcic_base_1_00131_ori.jpg,-300,300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,left,0.527,0,4,4,130,1,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00294_inv.jpg,stimuli/rcic_base_1_00294_ori.jpg,300,-300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,right,1.361,0,5,5,293,1,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00071_inv.jpg,stimuli/rcic_base_1_00071_ori.jpg,-300,300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,right,1.375,0,6,6,70,1,,,,,,
,,,,,,,"Bullshit is defined as any statement constructed without regard to the truth. This is in contrast to a lie, which is constructed with the truth as a reference point.

Bullshitters are people who continuously spread bullshit out into the world. While bullshit is frequently encountered in daily life, little is known about how people mentally visualize what a bullshitter looks like. This study was designed to do that.

The following quotes are examples of bullshit. Each of these is designed to sound profound or inspirational but are actually just jumbles of random words in a correct synactical structure without any semantic meaning:

'Synergistic strategies holistically predominate adaptive potentialities.'

'Thriving companies collaboratively utilize parallel fungibility.'

'In the near future, brave pioneers will use crowdsourcing to rapidly transform communities.'

'Soon, engaged change-makers will use virtual reality to efficiently socialize ideas.'

Press the SPACE BAR to continue to the next page.","You will be asked to classify faces as BULLSHITTERS!

In the next section, please indicate whether you believe the face on the left or the face on the right looks more like a BULLSHITTER.

Please use the LEFT and RIGHT arrow keys to indicate your response.

Press the SPACE BAR when you're ready to begin!",Which image looks most like a BULLSHITTER?,stimuli/rcic_base_1_00181_inv.jpg,stimuli/rcic_base_1_00181_ori.jpg,-300,300,0,0, 3160151,1,2023-11-02_10h28.48.278,image_generation_task,2022.2.5,MacIntel,29.41176471,,,,,,,,right,0.638,0,7,7,180,1,,,,,,
